reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,mnr,rl,rd,Maximum Content Similarity
1Z6ZANKsedPyRUzXkdTbLQ,dkJkb_F-ioUoVYKYIHfVnA,boE4Ahsssqic7o5wQLI04w,5/6/2010,5,0,a touristy location let fool you purple pig great menu unique items pig s ear etc be prepared wait as take reservations well worth it the pork shoulder fried devil s egg die for,N,Anna P.,"San Francisco, CA",01/02/2010,3,41,3,23,8,3,2,0,0,4.0,0.08333333333333333,34,0.25,0.04960780086942862
LxO-PqN6,rKgcORcR5xsMFMUnik335Q,boE4Ahsssqic7o5wQLI04w,5/11/2010,3,0,amazing wine portugal slovenia unique swirls however eat pork hence name come full meal it s prime dish,N,Saudade C.,"Chicago, IL",01/10/2009,0,11,0,5,0,0,0,0,0,4.0,0.08333333333333333,18,0.25,0.01934100406135819
-DaIckXJb-yU5AOjzAQCRw,NbxpleOIDjR_XBYWif43gA,boE4Ahsssqic7o5wQLI04w,7/31/2010,5,0,amazing food wonderful service,N,Tina H.,"Naperville, IL",01/07/2010,2,61,3,30,8,5,2,1,0,4.0,0.08333333333333333,4,0.25,0.0
z21COoRAhX,9N1NcYq1jkqBpibOiKX4zg,boE4Ahsssqic7o5wQLI04w,8/17/2010,4,0,amazing service fantastic food i shared 3 dishes friend excellent getting drink bar table bit issue due lack standing room however food great i definitely returning soon,N,Blair Bleezy C.,"Chicago, IL",01/10/2008,12,4,0,3,1,5,1,0,1,4.0,0.08333333333333333,27,0.0,0.0
Pxn75jWVy55rfdQNPeR8cQ,2PXFixuLPu0w68wBJV3J6A,boE4Ahsssqic7o5wQLI04w,9/5/2010,5,0,so happy place opened near apartment i times never disappointed they ton wine beer choices food great sharing beet salad fave fish dish coleslaw their gelato great too it also pretty reasonably priced outdoor patio great,N,Emily M.,"Chicago, IL",01/06/2010,17,9,1,1,0,0,0,0,0,4.0,0.16666666666666666,36,0.25,0.051651606359976565
Ng5ZVPbEPkHY0mmNc0VQ,2PXFixuLPu0w68wBJV3J6A,sDYjKyI_67eUhFAqVneYjA,9/5/2010,4,0,went friday night two girlfriends great time we pushed back reservation twice understanding seated us there anyways everything delicious we drank martinis ordered app toast light cheese tomatoes truffle pasta mussels pork belly also go frites we split everything enough food the atmosphere fun loud will go back my complaint waiter mia trying pay i think many tables,N,Emily M.,"Chicago, IL",01/06/2010,17,9,1,1,0,0,0,0,0,4.0,0.16666666666666666,58,0.0,0.051651606359976565
osbuPMv25wUKQvNoED8ERw,NodN4skUwZaIrw3sMKDGhw,boE4Ahsssqic7o5wQLI04w,9/20/2011,4,0,great wine tapas nice atmosphaire decoration i loved eggplant goat cheese spread hazelnut salad i trully appreciate people know much dressing put perfect amount throughout salad good wine selection rude waitress oh well that happens highly recommend,N,Niki A.,"Manhattan, NY",01/02/2011,1,61,1,8,2,0,1,27,0,4.0,0.08333333333333333,37,0.0,0.034766947292003136
61eCG05nJdV8SqzPNiu7ZA,PlJ-RsUx9FpBxNhbl41bUA,boE4Ahsssqic7o5wQLI04w,10/20/2010,5,0,my friend i loved food here we one hams artichoke salad pig tail pig liver pate octopus all really tasty would highly recommend restaurant,N,Lili T.,"Fresno, CA",01/09/2010,15,16,0,7,2,2,1,0,0,4.0,0.08333333333333333,24,0.25,0.0
zBpRRkFHemUTcQVcLHrHCg,gUWFtoxWjr_tNhRK-48HzQ,boE4Ahsssqic7o5wQLI04w,10/11/2010,4,0,beautiful sunny afternoon outside large friendly family table enjoying glass sicilian white wine recommend knowledgeable waiter small plates well prepared different filled pallet new flavors try almonds beets even roasted marrow great vibes friendly making feel like european bistro an enjoyable afternoon evening would go back very much fun even warm sunny day,N,Don D.,"Alexandria, VA",01/06/2010,0,6,1,3,0,0,1,0,0,4.0,0.08333333333333333,53,0.0,0.0
ZYC5MDQejT9WeM3z3atx6Q,q1Ti5EUneq8A41pEEy_WHw,boE4Ahsssqic7o5wQLI04w,9/26/2011,3,0,the food delicious place loud wait one hour call ahead,N,A R.,"Cook, IL",01/10/2009,0,45,0,12,7,7,0,0,1,4.0,0.08333333333333333,10,0.25,0.10317719829572292
bgG6SFF37ROtGKFQx1bYqg,jH3ThZLgvKSWK_BjeT9aJQ,boE4Ahsssqic7o5wQLI04w,1/7/2010,5,0,i love place left feeling giddy good the delicious food awesome service super chill atmosphere my friend i ate milk braised pork brussel sprouts peccorino fried risotto balls goat cheese fried sardines lemon fennel cheese plate and best food i ve ever tasted roasted bone marrow herbs not everything taste amazing service spectacular eat love food appreciate fun easy dining experience also super affordable considering level gourmet ate attention got,N,Lucy P.,"Chicago, IL",01/12/2009,1,2,0,0,0,0,0,0,0,4.0,0.08333333333333333,70,0.25,0.0
K87s70qb8nwcbmQeAWtf5A,lolruPAYU81_XxqJAB4fgw,boE4Ahsssqic7o5wQLI04w,2/5/2010,3,0,went pig opening night service good something missing if make there pate good definitely recommed it the wine list quite i looking for nice drink app work that s it,N,Jennifer Jen E.,"Chicago, IL",01/10/2008,0,11,0,13,4,2,0,0,0,4.0,0.08333333333333333,30,0.25,0.0
ZFcTOjzT7LYMtH7vPrXicQ,Qe2uaoe3UshKu80hX24FvQ,boE4Ahsssqic7o5wQLI04w,2/15/2010,5,0,great small plates some way top reasonably priced including wine lost had blast trying dishes the best food experience i trip be sure order bone marrow wow i back next trip try more,N,Wayne P.,"Oakland, OR",01/02/2010,1,2,0,0,0,0,0,0,0,4.0,0.08333333333333333,33,0.25,0.0
TXXSzO3yFz3v-kVs5qATKA,6DTV68GaFW8MDAcUH1exxA,boE4Ahsssqic7o5wQLI04w,4/7/2010,2,0,short version food mediocre best prices high skip it if really want satisfy pork beer cheese craving go publican vastly superior take food,N,Christopher E.,"Chicago, IL",01/04/2010,0,6,0,16,4,7,1,0,0,4.0,0.08333333333333333,23,0.5,0.0
gKdJpJo1TG4vgmugXsSFpQ,rdDL0HUi14Ak3TSeAd4-nw,boE4Ahsssqic7o5wQLI04w,8/7/2010,4,0,although supposed served tapas style viable eat individually bit sharing i famous milk braised pork shoulder delicious the cut meat good size too fooled and mashed potatoes bit the mashed potatoe literally thin paste bottom tray used basically mositen meat it good one spoonful the others party enjoy meals much they pork steak chicken kebobs bad supposedly nothing special still decently cheap eat i give 4 stars,N,Dave L.,"Rockville, MD",01/07/2010,0,7,0,4,2,2,0,0,0,4.0,0.08333333333333333,67,0.0,0.0
eAKo6IOA,VJFu-bug6a6Vw9_pVQ27lA,boE4Ahsssqic7o5wQLI04w,8/11/2010,5,0,the service absolutely great our waiter informative delight came asking recommendations the sommelier truly passionate wine food made perfect pairing foods chosen the location tad smaller side wait may store believe me worth it totally recommend deviled egg clam shrimp dish salami panini absolutely splittable size especially eating couple small plates,N,Dale S.,"Chicago, IL",01/08/2010,18,7,0,2,1,2,1,0,0,4.0,0.08333333333333333,51,0.25,0.0
brJWCKdubfQfHLXc2z4WMw,CRHUHOsWesahLQ97pHouQw,boE4Ahsssqic7o5wQLI04w,9/6/2010,4,0,we stopped snack happy did they great location excellent food friendly staff some descriptions menu justice quality food when chicago definitely place check out,N,Miles Mango B.,"Honolulu, HI",01/07/2010,0,23,3,25,10,0,0,0,0,4.0,0.16666666666666666,24,0.0,0.014859394510082224
sj-OjhAgde6slSmVxoyAUg,CRHUHOsWesahLQ97pHouQw,ibreTMGGaQSanZttUchjKg,9/6/2010,3,0,as former resident chicago i always make point get hands deep dish pizza this time traditional sausage disappoint i recommend prepared wait keep number slices per person 2 this ain t new york style thin crust devour nearly whole pie customers put away two pieces good day ginos,N,Miles Mango B.,"Honolulu, HI",01/07/2010,0,23,3,25,10,0,0,0,0,3.5,0.16666666666666666,48,0.125,0.014859394510082224
4AKumLL9E4GVpSEO5f-0lA,DjZ857_WjWEtmfccwomxww,boE4Ahsssqic7o5wQLI04w,9/9/2010,5,0,my boyfriend i absolutely love purple pig although i terrified half things menu my boyfriend knowledgeable waitress convinced try bunch plates wine i loved decor european style seating it definitely nice vibrant atmosphere along michigan ave choices tend priced stuffy my boyfriend s favorite plate pig ears i love prosciutto balls the nice thing the pig menu changes every season food always super fresh there dessert menu amazing it puff pastry filled sort custard chocolate i would def recommend asking server wine suggestions or i know usually wine expert staff you disappointed restaurant and i mention great date spot we back soon,N,Shae P.,"Park Ridge, IL",01/09/2008,1,5,0,1,0,0,0,0,0,4.0,0.08333333333333333,102,0.25,0.0
xkOEA7JBtF00HjfejJGQKA,WmjFi-kAp9xjFPgbB0peIg,boE4Ahsssqic7o5wQLI04w,11/13/2010,1,6,i ve part yelp community years now however i ve never written review i thoroughly enjoy reading entertaining insights places i ve worked 14 years business it helps gain new insight chosen profession director cuisine not yelp humor me it humbles well let clear i breaking oath keep silent strictly based service perspective i dined purple pig enough times safely say i tried almost every item menu it brilliant undeniably delicious i wake craving particular items plan day around i somehow squeeze deliciousness break double work like addict i care repercussions i compare relationship the purple pig sick love affair married man i get meat i crave none true tenderness builds lasting relationship the service painfully pretentious unapologetic so each every time i remind heading there expect smile thank you each every time i prepare rolled eyes blatant ignorance simple requests all issues seem dissipate moment flavors textures hit lips but i say after today i know much abuse i take i pride work i do with relationships i form customers i seek solace putting pride aside times i know i m wrong next time walk door the purple pig after throwing couple hundred bucks economy ask this do i feel like someone significant would take home meet parents or i get screwed,N,Julie L.,"Chicago, IL",01/07/2010,0,1,0,6,0,5,2,0,0,4.0,0.08333333333333333,213,0.75,0.0
3C444dbqdhtmvNWaM5gmZQ,mmKEgxPnVOi8Bx_n_qKD7w,boE4Ahsssqic7o5wQLI04w,6/27/2011,4,0,i m visitor chicago place i asked go back to i love laid back atmosphere large communal tables the patio excellent nice days well but food omg food delicious all small plates many kinds delicious decadent choices change seasonally and waitress kind enough bring new salad found friend eat cheese this place definitely gets seal approval,N,jenn w.,"Washington, DC",01/01/2010,8,29,0,9,3,1,3,0,0,4.0,0.08333333333333333,56,0.0,0.030095083235014974
L1y17PwP8guHYX8Ll5oGTQ,QrBrQL9-iA1LVOcR6K1pWQ,boE4Ahsssqic7o5wQLI04w,9/11/2011,5,0,the wait staff friendly helpful get piggy plate sooo good they great wine selection cheese selection impressive i d recommend great place go group there many things menu hard couple decide dinner go group try all,N,Amy C.,"New Orleans, LA",01/05/2010,0,14,0,4,3,1,0,0,0,4.0,0.16666666666666666,36,0.25,0.0951230353234922
Uz8,QrBrQL9-iA1LVOcR6K1pWQ,vvhfPV-Llkd4fE2SHuLVvA,9/11/2011,4,0,the food good service great drinks tasty too the onion potato soup die for my complaint bread overpowered delicate flavors meal but i know really picky comment the manager nice enough even discuss comments bread told us they re using new bakery i m happy meal customer service i d recommend anyone wanting hip place meal loop,N,Amy C.,"New Orleans, LA",01/05/2010,0,14,0,4,3,1,0,0,0,4.0,0.16666666666666666,57,0.0,0.0951230353234922
NBpfTuKMeHjcUyZinSU9yQ,yc2mvO6EOELcoqpODK0LfQ,boE4Ahsssqic7o5wQLI04w,8/27/2010,2,1,got honest here honestly much much better pork had several apps two mains walked away thinking it the best thing night desert eating outside potato accompanied chicken thigh the desert panini hazelnut banana marshmallow fluff pretty good the pig platter assortment meats pig quite underwhelming one get better meats barri dinning spots if score table outside meal much better truly disappointing hailed one best places eat at couldn t farther pig,N,Gleanlife Gleanlife G.,"Chicago, IL",01/06/2009,2,77,6,35,17,21,7,0,0,4.0,0.08333333333333333,71,0.5,0.33632305088377223
YpZPQ9,5yAxyDS7wRcNeIXCeZr-Zw,boE4Ahsssqic7o5wQLI04w,7/10/2011,4,0,community type portions small order lot pass around amazing food expensive you get pay for though the service tad slow we ask passing busboys water fork dessert it busy night i blame staff best could after quite nights trying find good food downtown chicago felt like finally eureka moment the purple pig get pork shoulder mashed potatoes you can t go wrong order we went dinner hour looked like good mixture people got work tourists all dressed either business suits trendy outfits looking really nice call ahead absolutely packed arrived we watched family 6 wait least hour longer table they looked miserable every time table two seated like husband i,N,Renee Thumbs G.,"Olympia, WA",01/07/2011,1,7,1,0,1,0,0,0,0,4.0,0.08333333333333333,110,0.0,0.0
FS-lXvG2tFsRBOREJUq05g,AQEk2LMJlwiG9NMSQo6LEg,boE4Ahsssqic7o5wQLI04w,7/12/2011,5,0,i ve several times never disappointed most recently i great lunch friends the food service great everything amazing particular beets goat cheese hate beets usually nutella banana panini the specials top notch the downside could bigger the patio adds lot extra dining waiting space nightmare wait table winter that said definitely best place neighborhood one favorites city,N,Katie E.,"Oak Park, IL",01/08/2008,0,14,0,7,1,1,0,0,0,4.0,0.08333333333333333,57,0.25,0.0
dUeF97aZj5RkyovDiGqi0A,iIfA0upDFJmVcjwoNpreig,boE4Ahsssqic7o5wQLI04w,5/22/2011,5,0,holy pig heaven we wonderful array dishes share bone marrow deep fried pig ears sauteed ramps green onions whipped feta cucumbers herb salad mussels wagyu meatball slider pig tails more we prepared order more waiter cut us off we initially thought how rude knows stuff there way could eaten more service quick efficient despite restaurant filled rafters extensive wine list,N,Brooke Eyes Bigger than Stomach S.,"Oak Park, MI",01/12/2010,8,16,1,3,1,1,1,0,1,4.0,0.08333333333333333,60,0.25,0.0
72XZY3epsHEFfpvdsqlEug,U9FQ0bgnDUnneZBJs_Fy9g,boE4Ahsssqic7o5wQLI04w,8/8/2010,2,3,not sure what s gone since last time i went level service severely dropped the last time i here waiter giving us suggestions even though we ve dined couple times our waiter occasion asked us dined before left us said had he seen next 25 minutes didn t even ask needed another drink looked menu we drink bar at end all even wind ordering food judging long took us even see waiter seating us figured we d late get back work i found waiter first couple times coming purple pig left maybe new wave staff invested original staff since purple pig become hit i ll go back i m much rush,N,Erik N.,"Chicago, IL",01/01/2009,3,25,0,5,1,0,1,0,0,4.0,0.08333333333333333,111,0.5,0.0910502956016297
